week,banner,sku,promo_planned,promo_executed,Gap,,,,,
2022-W47,ValueFoods,142,0,0,0,,,,,
2022-W48,ValueFoods,142,1,0,1,,,,,
2022-W49,ValueFoods,142,0,0,0,,,,,
2022-W50,ValueFoods,142,0,0,0,,,,,
2022-W51,ValueFoods,142,0,0,0,,,,,
2022-W52,ValueFoods,142,0,0,0,,,,,
2023-W01,ValueFoods,142,0,0,0,,,,,
2023-W02,ValueFoods,142,0,0,0,,,,,
2023-W03,ValueFoods,142,0,0,0,,,,,
2023-W04,ValueFoods,142,0,0,0,,,,,
2023-W05,ValueFoods,142,0,0,0,,,,,
2023-W06,ValueFoods,142,1,1,0,,,,,
2023-W07,ValueFoods,142,0,0,0,,,,,
2023-W08,ValueFoods,142,0,0,0,,,,,
2023-W09,ValueFoods,142,0,0,0,,,,,
2023-W10,ValueFoods,142,0,0,0,,,,,
2023-W11,ValueFoods,142,0,0,0,,,,,
2023-W12,ValueFoods,142,1,1,0,,,,,
2023-W13,ValueFoods,142,0,0,0,,,,,
2023-W14,ValueFoods,142,0,0,0,,,,,
2023-W15,ValueFoods,142,0,0,0,,,,,
2023-W16,ValueFoods,142,0,0,0,,,,,
2023-W17,ValueFoods,142,0,0,0,,,,,
2023-W18,ValueFoods,142,1,1,0,,,,,
2023-W19,ValueFoods,142,0,0,0,,,,,
2023-W20,ValueFoods,142,0,0,0,,,,,
2023-W21,ValueFoods,142,0,0,0,,,,,
2023-W22,ValueFoods,142,0,0,0,,,,,
2023-W23,ValueFoods,142,0,0,0,,,,,
2023-W24,ValueFoods,142,1,1,0,,,,,
2023-W25,ValueFoods,142,0,0,0,,,,,
2023-W26,ValueFoods,142,0,0,0,,,,,
2023-W27,ValueFoods,142,0,0,0,,,,,
2023-W28,ValueFoods,142,0,0,0,,,,,
2023-W29,ValueFoods,142,0,0,0,,,,,
2023-W30,ValueFoods,142,1,1,0,,,,,
2023-W31,ValueFoods,142,0,0,0,,,,,
2023-W32,ValueFoods,142,0,0,0,,,,,
2023-W33,ValueFoods,142,0,0,0,,,,,
2023-W34,ValueFoods,142,0,0,0,,,,,
2023-W35,ValueFoods,142,0,0,0,,,,,
2023-W36,ValueFoods,142,1,1,0,,,,,
2023-W37,ValueFoods,142,0,0,0,,,,,
2023-W38,ValueFoods,142,0,0,0,,,,,
2023-W39,ValueFoods,142,0,0,0,,,,,
2023-W40,ValueFoods,142,0,0,0,,,,,
2023-W41,ValueFoods,142,0,0,0,,,,,
2023-W42,ValueFoods,142,1,1,0,,,,,
2023-W43,ValueFoods,142,0,0,0,,,,,
2023-W44,ValueFoods,142,0,0,0,,,,,
2023-W45,ValueFoods,142,0,0,0,,,,,
2023-W46,ValueFoods,142,0,0,0,,,,,
2023-W47,ValueFoods,142,0,0,0,,,,,
2023-W48,ValueFoods,142,1,1,0,,,,,
2023-W49,ValueFoods,142,0,0,0,,,,,
2023-W50,ValueFoods,142,0,0,0,,,,,
2023-W51,ValueFoods,142,0,0,0,,,,,
2023-W52,ValueFoods,142,0,0,0,,,,,
2024-W01,ValueFoods,142,0,0,0,,,,,
2024-W02,ValueFoods,142,0,0,0,,,,,
2024-W03,ValueFoods,142,0,0,0,,,,,
2024-W04,ValueFoods,142,0,0,0,,,,,
2024-W05,ValueFoods,142,0,0,0,,,,,
2024-W06,ValueFoods,142,1,1,0,,,,,
2024-W07,ValueFoods,142,0,0,0,,,,,
2024-W08,ValueFoods,142,0,0,0,,,,,
2024-W09,ValueFoods,142,0,0,0,,,,,
2024-W10,ValueFoods,142,0,0,0,,,,,
2024-W11,ValueFoods,142,0,0,0,,,,,
2024-W12,ValueFoods,142,1,1,0,,,,,
2024-W13,ValueFoods,142,0,0,0,,,,,
2024-W14,ValueFoods,142,0,0,0,,,,,
2024-W15,ValueFoods,142,0,0,0,,,,,
2024-W16,ValueFoods,142,0,0,0,,,,,
2024-W17,ValueFoods,142,0,0,0,,,,,
2024-W18,ValueFoods,142,1,1,0,,,,,
2024-W19,ValueFoods,142,0,0,0,,,,,
2024-W20,ValueFoods,142,0,0,0,,,,,
2024-W21,ValueFoods,142,0,0,0,,,,,
2024-W22,ValueFoods,142,0,0,0,,,,,
2024-W23,ValueFoods,142,0,0,0,,,,,
2024-W24,ValueFoods,142,1,1,0,,,,,
2024-W25,ValueFoods,142,0,0,0,,,,,
2024-W26,ValueFoods,142,0,0,0,,,,,
2024-W27,ValueFoods,142,0,0,0,,,,,
2024-W28,ValueFoods,142,0,0,0,,,,,
2024-W29,ValueFoods,142,0,0,0,,,,,
2024-W30,ValueFoods,142,1,1,0,,,,,
2024-W31,ValueFoods,142,0,0,0,,,,,
2024-W32,ValueFoods,142,0,0,0,,,,,
2024-W33,ValueFoods,142,0,0,0,,,,,
2024-W34,ValueFoods,142,0,0,0,,,,,
2024-W35,ValueFoods,142,0,0,0,,,,,
2024-W36,ValueFoods,142,1,1,0,,,,,
2024-W37,ValueFoods,142,0,0,0,,,,,
2024-W38,ValueFoods,142,0,0,0,,,,,
2024-W39,ValueFoods,142,0,0,0,,,,,
2024-W40,ValueFoods,142,0,0,0,,,,,
2024-W41,ValueFoods,142,0,0,0,,,,,
2024-W42,ValueFoods,142,1,1,0,,,,,
2024-W43,ValueFoods,142,0,0,0,,,,,
2024-W44,ValueFoods,142,0,0,0,,,,,
2024-W45,ValueFoods,142,0,0,0,,,,,
2024-W46,ValueFoods,142,0,0,0,,,,,
2024-W47,ValueFoods,142,0,0,0,,,,,
2024-W48,ValueFoods,142,1,1,0,,,,,
2024-W49,ValueFoods,142,0,0,0,,,,,
2024-W50,ValueFoods,142,0,0,0,,,,,
2024-W51,ValueFoods,142,0,0,0,,,,,
2024-W52,ValueFoods,142,0,0,0,,,,,
2025-W01,ValueFoods,142,0,0,0,,,,,
2025-W02,ValueFoods,142,0,0,0,,,,,
2025-W03,ValueFoods,142,0,0,0,,,,,
2025-W04,ValueFoods,142,0,0,0,,,,,
2025-W05,ValueFoods,142,0,0,0,,,,,
2025-W06,ValueFoods,142,1,1,0,,,,,
2025-W07,ValueFoods,142,0,0,0,,,,,
2025-W08,ValueFoods,142,0,0,0,,,,,
2025-W09,ValueFoods,142,0,0,0,,,,,
2025-W10,ValueFoods,142,0,0,0,,,,,
2025-W11,ValueFoods,142,0,0,0,,,,,
2025-W12,ValueFoods,142,1,1,0,,,,,
2025-W13,ValueFoods,142,0,0,0,,,,,
2025-W14,ValueFoods,142,0,0,0,,,,,
2025-W15,ValueFoods,142,0,0,0,,,,,
2025-W16,ValueFoods,142,0,0,0,,,,,
2025-W17,ValueFoods,142,0,0,0,,,,,
2025-W18,ValueFoods,142,1,0,1,,,,,
2025-W19,ValueFoods,142,0,0,0,,,,,
2025-W20,ValueFoods,142,0,0,0,,,,,
2025-W21,ValueFoods,142,0,0,0,,,,,
2025-W22,ValueFoods,142,0,0,0,,,,,
2025-W23,ValueFoods,142,0,0,0,,,,,
2025-W24,ValueFoods,142,1,1,0,,,,,
2025-W25,ValueFoods,142,0,0,0,,,,,
2025-W26,ValueFoods,142,0,0,0,,,,,
2025-W27,ValueFoods,142,0,0,0,,,,,
2025-W28,ValueFoods,142,0,0,0,,,,,
2025-W29,ValueFoods,142,0,0,0,,,,,
2025-W30,ValueFoods,142,1,1,0,,,,,
2025-W31,ValueFoods,142,0,0,0,,,,,
2025-W32,ValueFoods,142,0,0,0,,,,,
2025-W33,ValueFoods,142,0,0,0,,,,,
2025-W34,ValueFoods,142,0,0,0,,,,,
2025-W35,ValueFoods,142,0,0,0,,,,,
2025-W36,ValueFoods,142,1,1,0,,,,,
2025-W37,ValueFoods,142,0,0,0,,,,,
2021-W52,ValueFoods,143,0,0,0,,,,,
2022-W01,ValueFoods,143,0,0,0,,,,,
2022-W02,ValueFoods,143,0,0,0,,,,,
2022-W03,ValueFoods,143,0,0,0,,,,,
2022-W04,ValueFoods,143,0,0,0,,,,,
2022-W05,ValueFoods,143,0,0,0,,,,,
2022-W06,ValueFoods,143,1,1,0,,,,,
2022-W07,ValueFoods,143,0,0,0,,,,,
2022-W08,ValueFoods,143,0,0,0,,,,,
2022-W09,ValueFoods,143,0,0,0,,,,,
2022-W10,ValueFoods,143,0,0,0,,,,,
2022-W11,ValueFoods,143,0,0,0,,,,,
2022-W12,ValueFoods,143,1,1,0,,,,,
2022-W13,ValueFoods,143,0,0,0,,,,,
2022-W14,ValueFoods,143,0,0,0,,,,,
2022-W15,ValueFoods,143,0,0,0,,,,,
2022-W16,ValueFoods,143,0,0,0,,,,,
2022-W17,ValueFoods,143,0,0,0,,,,,
2022-W18,ValueFoods,143,1,1,0,,,,,
2022-W19,ValueFoods,143,0,0,0,,,,,
2022-W20,ValueFoods,143,0,0,0,,,,,
2022-W21,ValueFoods,143,0,0,0,,,,,
2022-W22,ValueFoods,143,0,0,0,,,,,
2022-W23,ValueFoods,143,0,0,0,,,,,
2022-W24,ValueFoods,143,1,1,0,,,,,
2022-W25,ValueFoods,143,0,0,0,,,,,
2022-W26,ValueFoods,143,0,0,0,,,,,
2022-W27,ValueFoods,143,0,0,0,,,,,
2022-W28,ValueFoods,143,0,0,0,,,,,
2022-W29,ValueFoods,143,0,0,0,,,,,
2022-W30,ValueFoods,143,1,1,0,,,,,
2022-W31,ValueFoods,143,0,0,0,,,,,
2022-W32,ValueFoods,143,0,0,0,,,,,
2022-W33,ValueFoods,143,0,0,0,,,,,
2022-W34,ValueFoods,143,0,0,0,,,,,
2022-W35,ValueFoods,143,0,0,0,,,,,
2022-W36,ValueFoods,143,1,1,0,,,,,
2022-W37,ValueFoods,143,0,0,0,,,,,
2022-W38,ValueFoods,143,0,0,0,,,,,
2022-W39,ValueFoods,143,0,0,0,,,,,
2022-W40,ValueFoods,143,0,0,0,,,,,
2022-W41,ValueFoods,143,0,0,0,,,,,
2022-W42,ValueFoods,143,1,1,0,,,,,
2022-W43,ValueFoods,143,0,0,0,,,,,
2022-W44,ValueFoods,143,0,0,0,,,,,
2022-W45,ValueFoods,143,0,0,0,,,,,
2022-W46,ValueFoods,143,0,0,0,,,,,
2022-W47,ValueFoods,143,0,0,0,,,,,
2022-W48,ValueFoods,143,1,1,0,,,,,
2022-W49,ValueFoods,143,0,0,0,,,,,
2022-W50,ValueFoods,143,0,0,0,,,,,
2022-W51,ValueFoods,143,0,0,0,,,,,
2022-W52,ValueFoods,143,0,0,0,,,,,
2023-W01,ValueFoods,143,0,0,0,,,,,
2023-W02,ValueFoods,143,0,0,0,,,,,
2023-W03,ValueFoods,143,0,0,0,,,,,
2023-W04,ValueFoods,143,0,0,0,,,,,
2023-W05,ValueFoods,143,0,0,0,,,,,
2023-W06,ValueFoods,143,1,1,0,,,,,
2023-W07,ValueFoods,143,0,0,0,,,,,
2023-W08,ValueFoods,143,0,0,0,,,,,
2023-W09,ValueFoods,143,0,0,0,,,,,
2023-W10,ValueFoods,143,0,0,0,,,,,
2023-W11,ValueFoods,143,0,0,0,,,,,
2023-W12,ValueFoods,143,1,1,0,,,,,
2023-W13,ValueFoods,143,0,0,0,,,,,
2023-W14,ValueFoods,143,0,0,0,,,,,
2023-W15,ValueFoods,143,0,0,0,,,,,
2023-W16,ValueFoods,143,0,0,0,,,,,
2023-W17,ValueFoods,143,0,0,0,,,,,
2023-W18,ValueFoods,143,1,1,0,,,,,
2023-W19,ValueFoods,143,0,0,0,,,,,
2023-W20,ValueFoods,143,0,0,0,,,,,
2023-W21,ValueFoods,143,0,0,0,,,,,
2023-W22,ValueFoods,143,0,0,0,,,,,
2023-W23,ValueFoods,143,0,0,0,,,,,
2023-W24,ValueFoods,143,1,1,0,,,,,
2023-W25,ValueFoods,143,0,0,0,,,,,
2023-W26,ValueFoods,143,0,0,0,,,,,
2023-W27,ValueFoods,143,0,0,0,,,,,
2023-W28,ValueFoods,143,0,0,0,,,,,
2023-W29,ValueFoods,143,0,0,0,,,,,
2023-W30,ValueFoods,143,1,1,0,,,,,
2023-W31,ValueFoods,143,0,0,0,,,,,
2023-W32,ValueFoods,143,0,0,0,,,,,
2023-W33,ValueFoods,143,0,0,0,,,,,
2023-W34,ValueFoods,143,0,0,0,,,,,
2023-W35,ValueFoods,143,0,0,0,,,,,
2023-W36,ValueFoods,143,1,1,0,,,,,
2023-W37,ValueFoods,143,0,0,0,,,,,
2023-W38,ValueFoods,143,0,0,0,,,,,
2023-W39,ValueFoods,143,0,0,0,,,,,
2023-W40,ValueFoods,143,0,0,0,,,,,
2023-W41,ValueFoods,143,0,0,0,,,,,
2023-W42,ValueFoods,143,1,1,0,,,,,
2023-W43,ValueFoods,143,0,0,0,,,,,
2023-W44,ValueFoods,143,0,0,0,,,,,
2023-W45,ValueFoods,143,0,0,0,,,,,
2023-W46,ValueFoods,143,0,0,0,,,,,
2023-W47,ValueFoods,143,0,0,0,,,,,
2023-W48,ValueFoods,143,1,1,0,,,,,
2023-W49,ValueFoods,143,0,0,0,,,,,
2023-W50,ValueFoods,143,0,0,0,,,,,
2023-W51,ValueFoods,143,0,0,0,,,,,
2023-W52,ValueFoods,143,0,0,0,,,,,
2024-W01,ValueFoods,143,0,0,0,,,,,
2024-W02,ValueFoods,143,0,0,0,,,,,
2024-W03,ValueFoods,143,0,0,0,,,,,
2024-W04,ValueFoods,143,0,0,0,,,,,
2024-W05,ValueFoods,143,0,0,0,,,,,
2024-W06,ValueFoods,143,1,1,0,,,,,
2024-W07,ValueFoods,143,0,0,0,,,,,
2024-W08,ValueFoods,143,0,0,0,,,,,
2024-W09,ValueFoods,143,0,0,0,,,,,
2024-W10,ValueFoods,143,0,0,0,,,,,
2024-W11,ValueFoods,143,0,0,0,,,,,
2024-W12,ValueFoods,143,1,1,0,,,,,
2024-W13,ValueFoods,143,0,0,0,,,,,
2024-W14,ValueFoods,143,0,0,0,,,,,
2024-W15,ValueFoods,143,0,0,0,,,,,
2024-W16,ValueFoods,143,0,0,0,,,,,
2024-W17,ValueFoods,143,0,0,0,,,,,
2024-W18,ValueFoods,143,1,1,0,,,,,
2024-W19,ValueFoods,143,0,0,0,,,,,
2024-W20,ValueFoods,143,0,0,0,,,,,
2024-W21,ValueFoods,143,0,0,0,,,,,
2024-W22,ValueFoods,143,0,0,0,,,,,
2024-W23,ValueFoods,143,0,0,0,,,,,
2024-W24,ValueFoods,143,1,1,0,,,,,
2024-W25,ValueFoods,143,0,0,0,,,,,
2024-W26,ValueFoods,143,0,0,0,,,,,
2024-W27,ValueFoods,143,0,0,0,,,,,
2024-W28,ValueFoods,143,0,0,0,,,,,
2024-W29,ValueFoods,143,0,0,0,,,,,
2024-W30,ValueFoods,143,1,0,1,,,,,
2024-W31,ValueFoods,143,0,0,0,,,,,
2024-W32,ValueFoods,143,0,0,0,,,,,
2024-W33,ValueFoods,143,0,0,0,,,,,
2024-W34,ValueFoods,143,0,0,0,,,,,
2024-W35,ValueFoods,143,0,0,0,,,,,
2024-W36,ValueFoods,143,1,1,0,,,,,
2024-W37,ValueFoods,143,0,0,0,,,,,
2024-W38,ValueFoods,143,0,0,0,,,,,
2024-W39,ValueFoods,143,0,0,0,,,,,
2024-W40,ValueFoods,143,0,0,0,,,,,
2024-W41,ValueFoods,143,0,0,0,,,,,
2024-W42,ValueFoods,143,1,1,0,,,,,
2024-W43,ValueFoods,143,0,0,0,,,,,
2024-W44,ValueFoods,143,0,0,0,,,,,
2024-W45,ValueFoods,143,0,0,0,,,,,
2024-W46,ValueFoods,143,0,0,0,,,,,
2024-W47,ValueFoods,143,0,0,0,,,,,
2024-W48,ValueFoods,143,1,1,0,,,,,
2024-W49,ValueFoods,143,0,0,0,,,,,
2024-W50,ValueFoods,143,0,0,0,,,,,
2024-W51,ValueFoods,143,0,0,0,,,,,
2024-W52,ValueFoods,143,0,0,0,,,,,
2025-W01,ValueFoods,143,0,0,0,,,,,
2025-W02,ValueFoods,143,0,0,0,,,,,
2025-W03,ValueFoods,143,0,0,0,,,,,
2025-W04,ValueFoods,143,0,0,0,,,,,
2025-W05,ValueFoods,143,0,0,0,,,,,
2025-W06,ValueFoods,143,1,1,0,,,,,
2025-W07,ValueFoods,143,0,0,0,,,,,
2025-W08,ValueFoods,143,0,0,0,,,,,
2025-W09,ValueFoods,143,0,0,0,,,,,
2025-W10,ValueFoods,143,0,0,0,,,,,
2025-W11,ValueFoods,143,0,0,0,,,,,
2025-W12,ValueFoods,143,1,1,0,,,,,
2025-W13,ValueFoods,143,0,0,0,,,,,
2025-W14,ValueFoods,143,0,0,0,,,,,
2025-W15,ValueFoods,143,0,0,0,,,,,
2025-W16,ValueFoods,143,0,0,0,,,,,
2025-W17,ValueFoods,143,0,0,0,,,,,
2025-W18,ValueFoods,143,1,1,0,,,,,
2025-W19,ValueFoods,143,0,0,0,,,,,
2025-W20,ValueFoods,143,0,0,0,,,,,
2025-W21,ValueFoods,143,0,0,0,,,,,
2025-W22,ValueFoods,143,0,0,0,,,,,
2025-W23,ValueFoods,143,0,0,0,,,,,
2025-W24,ValueFoods,143,1,1,0,,,,,
2025-W25,ValueFoods,143,0,0,0,,,,,
2025-W26,ValueFoods,143,0,0,0,,,,,
2025-W27,ValueFoods,143,0,0,0,,,,,
2025-W28,ValueFoods,143,0,0,0,,,,,
2025-W29,ValueFoods,143,0,0,0,,,,,
2025-W30,ValueFoods,143,1,1,0,,,,,
2025-W31,ValueFoods,143,0,0,0,,,,,
2025-W32,ValueFoods,143,0,0,0,,,,,
2025-W33,ValueFoods,143,0,0,0,,,,,
2025-W34,ValueFoods,143,0,0,0,,,,,
2025-W35,ValueFoods,143,0,0,0,,,,,
2025-W36,ValueFoods,143,1,1,0,,,,,
2025-W37,ValueFoods,143,0,0,0,,,,,
2021-W52,ValueFoods,210,0,0,0,,,,,
2022-W01,ValueFoods,210,0,0,0,,,,,
2022-W02,ValueFoods,210,0,0,0,,,,,
2022-W03,ValueFoods,210,0,0,0,,,,,
2022-W04,ValueFoods,210,0,0,0,,,,,
2022-W05,ValueFoods,210,0,0,0,,,,,
2022-W06,ValueFoods,210,1,1,0,,,,,
2022-W07,ValueFoods,210,0,0,0,,,,,
2022-W08,ValueFoods,210,0,0,0,,,,,
2022-W09,ValueFoods,210,0,0,0,,,,,
2022-W10,ValueFoods,210,0,0,0,,,,,
2022-W11,ValueFoods,210,0,0,0,,,,,
2022-W12,ValueFoods,210,1,1,0,,,,,
2022-W13,ValueFoods,210,0,0,0,,,,,
2022-W14,ValueFoods,210,0,0,0,,,,,
2022-W15,ValueFoods,210,0,0,0,,,,,
2022-W16,ValueFoods,210,0,0,0,,,,,
2022-W17,ValueFoods,210,0,0,0,,,,,
2022-W18,ValueFoods,210,1,1,0,,,,,
2022-W19,ValueFoods,210,0,0,0,,,,,
2022-W20,ValueFoods,210,0,0,0,,,,,
2022-W21,ValueFoods,210,0,0,0,,,,,
2022-W22,ValueFoods,210,0,0,0,,,,,
2022-W23,ValueFoods,210,0,0,0,,,,,
2022-W24,ValueFoods,210,1,1,0,,,,,
2022-W25,ValueFoods,210,0,0,0,,,,,
2022-W26,ValueFoods,210,0,0,0,,,,,
2022-W27,ValueFoods,210,0,0,0,,,,,
2022-W28,ValueFoods,210,0,0,0,,,,,
2022-W29,ValueFoods,210,0,0,0,,,,,
2022-W30,ValueFoods,210,1,0,1,,,,,
2022-W31,ValueFoods,210,0,0,0,,,,,
2022-W32,ValueFoods,210,0,0,0,,,,,
2022-W33,ValueFoods,210,0,0,0,,,,,
2022-W34,ValueFoods,210,0,0,0,,,,,
2022-W35,ValueFoods,210,0,0,0,,,,,
2022-W36,ValueFoods,210,1,1,0,,,,,
2022-W37,ValueFoods,210,0,0,0,,,,,
2022-W38,ValueFoods,210,0,0,0,,,,,
2022-W39,ValueFoods,210,0,0,0,,,,,
2022-W40,ValueFoods,210,0,0,0,,,,,
2022-W41,ValueFoods,210,0,0,0,,,,,
2022-W42,ValueFoods,210,1,1,0,,,,,
2022-W43,ValueFoods,210,0,0,0,,,,,
2022-W44,ValueFoods,210,0,0,0,,,,,
2022-W45,ValueFoods,210,0,0,0,,,,,
2022-W46,ValueFoods,210,0,0,0,,,,,
2022-W47,ValueFoods,210,0,0,0,,,,,
2022-W48,ValueFoods,210,1,1,0,,,,,
2022-W49,ValueFoods,210,0,0,0,,,,,
2022-W50,ValueFoods,210,0,0,0,,,,,
2022-W51,ValueFoods,210,0,0,0,,,,,
2022-W52,ValueFoods,210,0,0,0,,,,,
2023-W01,ValueFoods,210,0,0,0,,,,,
2023-W02,ValueFoods,210,0,0,0,,,,,
2023-W03,ValueFoods,210,0,0,0,,,,,
2023-W04,ValueFoods,210,0,0,0,,,,,
2023-W05,ValueFoods,210,0,0,0,,,,,
2023-W06,ValueFoods,210,1,0,1,,,,,
2023-W07,ValueFoods,210,0,0,0,,,,,
2023-W08,ValueFoods,210,0,0,0,,,,,
2023-W09,ValueFoods,210,0,0,0,,,,,
2023-W10,ValueFoods,210,0,0,0,,,,,
2023-W11,ValueFoods,210,0,0,0,,,,,
2023-W12,ValueFoods,210,1,0,1,,,,,
2023-W13,ValueFoods,210,0,0,0,,,,,
2023-W14,ValueFoods,210,0,0,0,,,,,
2023-W15,ValueFoods,210,0,0,0,,,,,
2023-W16,ValueFoods,210,0,0,0,,,,,
2023-W17,ValueFoods,210,0,0,0,,,,,
2023-W18,ValueFoods,210,1,1,0,,,,,
2023-W19,ValueFoods,210,0,0,0,,,,,
2023-W20,ValueFoods,210,0,0,0,,,,,
2023-W21,ValueFoods,210,0,0,0,,,,,
2023-W22,ValueFoods,210,0,0,0,,,,,
2023-W23,ValueFoods,210,0,0,0,,,,,
2023-W24,ValueFoods,210,1,1,0,,,,,
2023-W25,ValueFoods,210,0,0,0,,,,,
2023-W26,ValueFoods,210,0,0,0,,,,,
2023-W27,ValueFoods,210,0,0,0,,,,,
2023-W28,ValueFoods,210,0,0,0,,,,,
2023-W29,ValueFoods,210,0,0,0,,,,,
2023-W30,ValueFoods,210,1,1,0,,,,,
2023-W31,ValueFoods,210,0,0,0,,,,,
2023-W32,ValueFoods,210,0,0,0,,,,,
2023-W33,ValueFoods,210,0,0,0,,,,,
2023-W34,ValueFoods,210,0,0,0,,,,,
2023-W35,ValueFoods,210,0,0,0,,,,,
2023-W36,ValueFoods,210,1,1,0,,,,,
2023-W37,ValueFoods,210,0,0,0,,,,,
2023-W38,ValueFoods,210,0,0,0,,,,,
2023-W39,ValueFoods,210,0,0,0,,,,,
2023-W40,ValueFoods,210,0,0,0,,,,,
2023-W41,ValueFoods,210,0,0,0,,,,,
2023-W42,ValueFoods,210,1,1,0,,,,,
2023-W43,ValueFoods,210,0,0,0,,,,,
2023-W44,ValueFoods,210,0,0,0,,,,,
2023-W45,ValueFoods,210,0,0,0,,,,,
2023-W46,ValueFoods,210,0,0,0,,,,,
2023-W47,ValueFoods,210,0,0,0,,,,,
2023-W48,ValueFoods,210,1,0,1,,,,,
2023-W49,ValueFoods,210,0,0,0,,,,,
2023-W50,ValueFoods,210,0,0,0,,,,,
2023-W51,ValueFoods,210,0,0,0,,,,,
2023-W52,ValueFoods,210,0,0,0,,,,,
2024-W01,ValueFoods,210,0,0,0,,,,,
2024-W02,ValueFoods,210,0,0,0,,,,,
2024-W03,ValueFoods,210,0,0,0,,,,,
2024-W04,ValueFoods,210,0,0,0,,,,,
2024-W05,ValueFoods,210,0,0,0,,,,,
2024-W06,ValueFoods,210,1,1,0,,,,,
2024-W07,ValueFoods,210,0,0,0,,,,,
2024-W08,ValueFoods,210,0,0,0,,,,,
2024-W09,ValueFoods,210,0,0,0,,,,,
2024-W10,ValueFoods,210,0,0,0,,,,,
2024-W11,ValueFoods,210,0,0,0,,,,,
2024-W12,ValueFoods,210,1,1,0,,,,,
2024-W13,ValueFoods,210,0,0,0,,,,,
2024-W14,ValueFoods,210,0,0,0,,,,,
2024-W15,ValueFoods,210,0,0,0,,,,,
2024-W16,ValueFoods,210,0,0,0,,,,,
2024-W17,ValueFoods,210,0,0,0,,,,,
2024-W18,ValueFoods,210,1,1,0,,,,,
2024-W19,ValueFoods,210,0,0,0,,,,,
2024-W20,ValueFoods,210,0,0,0,,,,,
2024-W21,ValueFoods,210,0,0,0,,,,,
2024-W22,ValueFoods,210,0,0,0,,,,,
2024-W23,ValueFoods,210,0,0,0,,,,,
2024-W24,ValueFoods,210,1,0,1,,,,,
2024-W25,ValueFoods,210,0,0,0,,,,,
2024-W26,ValueFoods,210,0,0,0,,,,,
2024-W27,ValueFoods,210,0,0,0,,,,,
2024-W28,ValueFoods,210,0,0,0,,,,,
2024-W29,ValueFoods,210,0,0,0,,,,,
2024-W30,ValueFoods,210,1,1,0,,,,,
2024-W31,ValueFoods,210,0,0,0,,,,,
2024-W32,ValueFoods,210,0,0,0,,,,,
2024-W33,ValueFoods,210,0,0,0,,,,,
2024-W34,ValueFoods,210,0,0,0,,,,,
2024-W35,ValueFoods,210,0,0,0,,,,,
2024-W36,ValueFoods,210,1,1,0,,,,,
2024-W37,ValueFoods,210,0,0,0,,,,,
2024-W38,ValueFoods,210,0,0,0,,,,,
2024-W39,ValueFoods,210,0,0,0,,,,,
2024-W40,ValueFoods,210,0,0,0,,,,,
2024-W41,ValueFoods,210,0,0,0,,,,,
2024-W42,ValueFoods,210,1,1,0,,,,,
2024-W43,ValueFoods,210,0,0,0,,,,,
2024-W44,ValueFoods,210,0,0,0,,,,,
2024-W45,ValueFoods,210,0,0,0,,,,,
2024-W46,ValueFoods,210,0,0,0,,,,,
2024-W47,ValueFoods,210,0,0,0,,,,,
2024-W48,ValueFoods,210,1,1,0,,,,,
2024-W49,ValueFoods,210,0,0,0,,,,,
2024-W50,ValueFoods,210,0,0,0,,,,,
2024-W51,ValueFoods,210,0,0,0,,,,,
2024-W52,ValueFoods,210,0,0,0,,,,,
2025-W01,ValueFoods,210,0,0,0,,,,,
2025-W02,ValueFoods,210,0,0,0,,,,,
2025-W03,ValueFoods,210,0,0,0,,,,,
2025-W04,ValueFoods,210,0,0,0,,,,,
2025-W05,ValueFoods,210,0,0,0,,,,,
2025-W06,ValueFoods,210,1,1,0,,,,,
2025-W07,ValueFoods,210,0,0,0,,,,,
2025-W08,ValueFoods,210,0,0,0,,,,,
2025-W09,ValueFoods,210,0,0,0,,,,,
2025-W10,ValueFoods,210,0,0,0,,,,,
2025-W11,ValueFoods,210,0,0,0,,,,,
2025-W12,ValueFoods,210,1,1,0,,,,,
2025-W13,ValueFoods,210,0,0,0,,,,,
2025-W14,ValueFoods,210,0,0,0,,,,,
2025-W15,ValueFoods,210,0,0,0,,,,,
2025-W16,ValueFoods,210,0,0,0,,,,,
2025-W17,ValueFoods,210,0,0,0,,,,,
2025-W18,ValueFoods,210,1,1,0,,,,,
2025-W19,ValueFoods,210,0,0,0,,,,,
2025-W20,ValueFoods,210,0,0,0,,,,,
2025-W21,ValueFoods,210,0,0,0,,,,,
2025-W22,ValueFoods,210,0,0,0,,,,,
2025-W23,ValueFoods,210,0,0,0,,,,,
2025-W24,ValueFoods,210,1,1,0,,,,,
2025-W25,ValueFoods,210,0,0,0,,,,,
2025-W26,ValueFoods,210,0,0,0,,,,,
2025-W27,ValueFoods,210,0,0,0,,,,,
2025-W28,ValueFoods,210,0,0,0,,,,,
2025-W29,ValueFoods,210,0,0,0,,,,,
2025-W30,ValueFoods,210,1,1,0,,,,,
2025-W31,ValueFoods,210,0,0,0,,,,,
2025-W32,ValueFoods,210,0,0,0,,,,,
2025-W33,ValueFoods,210,0,0,0,,,,,
2025-W34,ValueFoods,210,0,0,0,,,,,
2025-W35,ValueFoods,210,0,0,0,,,,,
2025-W36,ValueFoods,210,1,1,0,,,,,
2025-W37,ValueFoods,210,0,0,0,,,,,
2025-W38,ValueFoods,210,0,0,0,,,,,
2025-W39,ValueFoods,210,0,0,0,,,,,
